instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,classify_hour,classify_hum,classify_wind
7407,2011-11-10,4,0,11,5,0,4,1,2,0.36,0.3485,1.0,0.1343,1,22,23,Night,Too Moist,Light Breeze
7408,2011-11-10,4,0,11,6,0,4,1,2,0.36,0.3485,1.0,0.1343,4,110,114,Morning,Too Moist,Light Breeze
7409,2011-11-10,4,0,11,7,0,4,1,2,0.38,0.3939,0.94,0.1642,6,266,272,Morning,Too Moist,Light Breeze
7410,2011-11-10,4,0,11,8,0,4,1,2,0.4,0.4091,0.94,0.0896,18,418,436,Morning,Too Moist,Light Breeze
7411,2011-11-10,4,0,11,9,0,4,1,2,0.42,0.4242,0.94,0.1045,23,188,211,Morning,Too Moist,Light Breeze
7412,2011-11-10,4,0,11,10,0,4,1,2,0.44,0.4394,0.88,0.2239,17,100,117,Morning,Too Moist,Gentle Breeze
7413,2011-11-10,4,0,11,11,0,4,1,2,0.46,0.4545,0.67,0.3881,9,99,108,Morning,Too Moist,Moderate Breeze
7414,2011-11-10,4,0,11,12,0,4,1,2,0.42,0.4242,0.67,0.3582,18,149,167,Afternoon,Too Moist,Moderate Breeze
7415,2011-11-10,4,0,11,13,0,4,1,3,0.36,0.3333,0.81,0.3582,9,87,96,Afternoon,Too Moist,Moderate Breeze
7416,2011-11-10,4,0,11,14,0,4,1,3,0.36,0.3333,0.87,0.2836,6,58,64,Afternoon,Too Moist,Gentle Breeze
7417,2011-11-10,4,0,11,15,0,4,1,3,0.36,0.3333,0.81,0.2985,5,57,62,Afternoon,Too Moist,Moderate Breeze
7418,2011-11-10,4,0,11,16,0,4,1,3,0.36,0.3485,0.81,0.2239,6,67,73,Afternoon,Too Moist,Gentle Breeze
7419,2011-11-10,4,0,11,17,0,4,1,3,0.36,0.3485,0.81,0.2239,9,168,177,Afternoon,Too Moist,Gentle Breeze
7420,2011-11-10,4,0,11,18,0,4,1,2,0.36,0.3485,0.81,0.1642,10,263,273,Evening,Too Moist,Light Breeze
7421,2011-11-10,4,0,11,19,0,4,1,2,0.36,0.3485,0.71,0.2239,19,192,211,Evening,Too Moist,Gentle Breeze
7422,2011-11-10,4,0,11,20,0,4,1,2,0.36,0.3333,0.62,0.2836,8,160,168,Evening,Ideal,Gentle Breeze
7423,2011-11-10,4,0,11,21,0,4,1,1,0.36,0.3333,0.57,0.2537,6,130,136,Evening,Ideal,Gentle Breeze
7424,2011-11-10,4,0,11,22,0,4,1,1,0.36,0.3333,0.53,0.2836,5,84,89,Evening,Ideal,Gentle Breeze
7425,2011-11-10,4,0,11,23,0,4,1,2,0.34,0.3333,0.57,0.1642,9,73,82,Evening,Ideal,Light Breeze
7426,2011-11-11,4,0,11,0,1,5,0,1,0.34,0.3182,0.53,0.2537,10,56,66,Night,Ideal,Gentle Breeze
7427,2011-11-11,4,0,11,1,1,5,0,1,0.32,0.303,0.57,0.3284,3,16,19,Night,Ideal,Moderate Breeze
7428,2011-11-11,4,0,11,2,1,5,0,1,0.32,0.2879,0.57,0.2836,1,10,11,Night,Ideal,Gentle Breeze
7429,2011-11-11,4,0,11,3,1,5,0,1,0.3,0.2879,0.61,0.194,0,6,6,Night,Ideal,Gentle Breeze
7430,2011-11-11,4,0,11,4,1,5,0,1,0.3,0.2879,0.61,0.194,0,8,8,Night,Ideal,Gentle Breeze
7431,2011-11-11,4,0,11,5,1,5,0,1,0.3,0.2879,0.49,0.2537,0,13,13,Night,Ideal,Gentle Breeze
7432,2011-11-11,4,0,11,6,1,5,0,1,0.28,0.2576,0.45,0.3284,0,46,46,Morning,Ideal,Moderate Breeze
7433,2011-11-11,4,0,11,7,1,5,0,1,0.28,0.2727,0.45,0.2537,5,116,121,Morning,Ideal,Gentle Breeze
7434,2011-11-11,4,0,11,8,1,5,0,1,0.3,0.2727,0.42,0.3582,9,249,258,Morning,Too Dry,Moderate Breeze
7435,2011-11-11,4,0,11,9,1,5,0,1,0.32,0.2879,0.45,0.4478,15,186,201,Morning,Ideal,Fresh Breeze
7436,2011-11-11,4,0,11,10,1,5,0,1,0.32,0.2727,0.42,0.5522,38,162,200,Morning,Too Dry,Fresh Breeze
7437,2011-11-11,4,0,11,11,1,5,0,1,0.34,0.2879,0.42,0.4925,20,150,170,Morning,Too Dry,Fresh Breeze
7438,2011-11-11,4,0,11,12,1,5,0,1,0.34,0.2879,0.42,0.4627,41,198,239,Afternoon,Too Dry,Fresh Breeze
7439,2011-11-11,4,0,11,13,1,5,0,1,0.38,0.3939,0.37,0.5522,57,179,236,Afternoon,Too Dry,Fresh Breeze
7440,2011-11-11,4,0,11,14,1,5,0,1,0.38,0.3939,0.37,0.4627,64,183,247,Afternoon,Too Dry,Fresh Breeze
7441,2011-11-11,4,0,11,15,1,5,0,1,0.36,0.3333,0.37,0.4179,29,187,216,Afternoon,Too Dry,Moderate Breeze
7442,2011-11-11,4,0,11,16,1,5,0,1,0.36,0.3333,0.34,0.3284,49,189,238,Afternoon,Too Dry,Moderate Breeze
7443,2011-11-11,4,0,11,17,1,5,0,1,0.34,0.303,0.39,0.3284,24,286,310,Afternoon,Too Dry,Moderate Breeze
7444,2011-11-11,4,0,11,18,1,5,0,1,0.34,0.3182,0.39,0.2537,23,185,208,Evening,Too Dry,Gentle Breeze
7445,2011-11-11,4,0,11,19,1,5,0,1,0.32,0.3182,0.39,0.1642,17,182,199,Evening,Too Dry,Light Breeze
7446,2011-11-11,4,0,11,20,1,5,0,1,0.32,0.3182,0.39,0.194,12,97,109,Evening,Too Dry,Gentle Breeze
7447,2011-11-11,4,0,11,21,1,5,0,1,0.3,0.303,0.45,0.1642,4,79,83,Evening,Ideal,Light Breeze
7448,2011-11-11,4,0,11,22,1,5,0,1,0.32,0.3182,0.39,0.194,13,78,91,Evening,Too Dry,Gentle Breeze
7449,2011-11-11,4,0,11,23,1,5,0,1,0.3,0.3182,0.45,0.0896,6,67,73,Evening,Ideal,Light Breeze
7450,2011-11-12,4,0,11,0,0,6,0,1,0.24,0.2424,0.6,0.1343,12,52,64,Night,Ideal,Light Breeze
7451,2011-11-12,4,0,11,1,0,6,0,1,0.24,0.2424,0.6,0.1343,9,45,54,Night,Ideal,Light Breeze
7452,2011-11-12,4,0,11,2,0,6,0,1,0.24,0.2576,0.65,0.0896,7,39,46,Night,Ideal,Light Breeze
7453,2011-11-12,4,0,11,3,0,6,0,1,0.24,0.2424,0.7,0.1343,4,13,17,Night,Too Moist,Light Breeze
7454,2011-11-12,4,0,11,4,0,6,0,1,0.2,0.2121,0.8,0.1343,0,7,7,Night,Too Moist,Light Breeze
7455,2011-11-12,4,0,11,5,0,6,0,1,0.22,0.2576,0.75,0.0896,1,3,4,Night,Too Moist,Light Breeze
7456,2011-11-12,4,0,11,6,0,6,0,1,0.22,0.2273,0.75,0.1642,0,7,7,Morning,Too Moist,Light Breeze
7457,2011-11-12,4,0,11,7,0,6,0,1,0.22,0.2273,0.75,0.194,3,24,27,Morning,Too Moist,Gentle Breeze
7458,2011-11-12,4,0,11,8,0,6,0,1,0.26,0.2576,0.7,0.194,14,87,101,Morning,Too Moist,Gentle Breeze
7459,2011-11-12,4,0,11,9,0,6,0,1,0.3,0.303,0.61,0.1642,18,142,160,Morning,Ideal,Light Breeze
7460,2011-11-12,4,0,11,10,0,6,0,1,0.34,0.3182,0.61,0.2836,62,170,232,Morning,Ideal,Gentle Breeze
7461,2011-11-12,4,0,11,11,0,6,0,1,0.38,0.3939,0.54,0.2836,102,213,315,Morning,Ideal,Gentle Breeze
7462,2011-11-12,4,0,11,12,0,6,0,1,0.44,0.4394,0.44,0.2836,142,224,366,Afternoon,Too Dry,Gentle Breeze
7463,2011-11-12,4,0,11,13,0,6,0,1,0.48,0.4697,0.36,0.2836,128,225,353,Afternoon,Too Dry,Gentle Breeze
7464,2011-11-12,4,0,11,14,0,6,0,1,0.5,0.4848,0.36,0.2985,191,244,435,Afternoon,Too Dry,Moderate Breeze
7465,2011-11-12,4,0,11,15,0,6,0,1,0.52,0.5,0.29,0.2836,165,221,386,Afternoon,Too Dry,Gentle Breeze
7466,2011-11-12,4,0,11,16,0,6,0,1,0.52,0.5,0.32,0.2537,137,224,361,Afternoon,Too Dry,Gentle Breeze
7467,2011-11-12,4,0,11,17,0,6,0,1,0.5,0.4848,0.34,0.2537,92,193,285,Afternoon,Too Dry,Gentle Breeze
7468,2011-11-12,4,0,11,18,0,6,0,1,0.42,0.4242,0.58,0.194,53,150,203,Evening,Ideal,Gentle Breeze
7469,2011-11-12,4,0,11,19,0,6,0,1,0.42,0.4242,0.5,0.2537,32,139,171,Evening,Ideal,Gentle Breeze
7470,2011-11-12,4,0,11,20,0,6,0,1,0.42,0.4242,0.5,0.2836,31,101,132,Evening,Ideal,Gentle Breeze
7471,2011-11-12,4,0,11,21,0,6,0,1,0.42,0.4242,0.47,0.2836,19,103,122,Evening,Ideal,Gentle Breeze
7472,2011-11-12,4,0,11,22,0,6,0,1,0.42,0.4242,0.47,0.2537,30,88,118,Evening,Ideal,Gentle Breeze
7473,2011-11-12,4,0,11,23,0,6,0,1,0.4,0.4091,0.58,0.1642,23,78,101,Evening,Ideal,Light Breeze
7474,2011-11-13,4,0,11,0,0,0,0,2,0.4,0.4091,0.58,0.194,12,61,73,Night,Ideal,Gentle Breeze
7475,2011-11-13,4,0,11,1,0,0,0,2,0.36,0.3485,0.66,0.194,13,58,71,Night,Too Moist,Gentle Breeze
7476,2011-11-13,4,0,11,2,0,0,0,1,0.36,0.3636,0.57,0.1045,9,48,57,Night,Ideal,Light Breeze
7477,2011-11-13,4,0,11,3,0,0,0,2,0.36,0.3485,0.62,0.1343,8,20,28,Night,Ideal,Light Breeze
7478,2011-11-13,4,0,11,4,0,0,0,2,0.36,0.3485,0.62,0.1343,1,5,6,Night,Ideal,Light Breeze
7479,2011-11-13,4,0,11,5,0,0,0,1,0.34,0.3333,0.61,0.1642,2,3,5,Night,Ideal,Light Breeze
7480,2011-11-13,4,0,11,6,0,0,0,1,0.34,0.3333,0.66,0.1343,5,18,23,Morning,Too Moist,Light Breeze
7481,2011-11-13,4,0,11,7,0,0,0,1,0.34,0.3182,0.66,0.2239,13,30,43,Morning,Too Moist,Gentle Breeze
7482,2011-11-13,4,0,11,8,0,0,0,1,0.34,0.3485,0.66,0.0896,24,55,79,Morning,Too Moist,Light Breeze
7483,2011-11-13,4,0,11,9,0,0,0,1,0.4,0.4091,0.54,0.2836,38,97,135,Morning,Ideal,Gentle Breeze
7484,2011-11-13,4,0,11,10,0,0,0,1,0.44,0.4394,0.44,0.3284,63,178,241,Morning,Too Dry,Moderate Breeze
7485,2011-11-13,4,0,11,11,0,0,0,1,0.46,0.4545,0.4,0.4179,108,187,295,Morning,Too Dry,Moderate Breeze
7486,2011-11-13,4,0,11,12,0,0,0,2,0.52,0.5,0.29,0.4179,112,242,354,Afternoon,Too Dry,Moderate Breeze
7487,2011-11-13,4,0,11,13,0,0,0,2,0.52,0.5,0.29,0.4179,105,234,339,Afternoon,Too Dry,Moderate Breeze
7488,2011-11-13,4,0,11,14,0,0,0,2,0.54,0.5152,0.28,0.4925,108,263,371,Afternoon,Too Dry,Fresh Breeze
7489,2011-11-13,4,0,11,15,0,0,0,2,0.5,0.4848,0.42,0.3284,89,221,310,Afternoon,Too Dry,Moderate Breeze
7490,2011-11-13,4,0,11,16,0,0,0,2,0.54,0.5152,0.28,0.3881,93,226,319,Afternoon,Too Dry,Moderate Breeze
7491,2011-11-13,4,0,11,17,0,0,0,1,0.52,0.5,0.27,0.3284,44,187,231,Afternoon,Too Dry,Moderate Breeze
7492,2011-11-13,4,0,11,18,0,0,0,1,0.52,0.5,0.27,0.3284,35,155,190,Evening,Too Dry,Moderate Breeze
7493,2011-11-13,4,0,11,19,0,0,0,1,0.5,0.4848,0.29,0.3582,36,121,157,Evening,Too Dry,Moderate Breeze
7494,2011-11-13,4,0,11,20,0,0,0,1,0.5,0.4848,0.31,0.3582,24,115,139,Evening,Too Dry,Moderate Breeze
7495,2011-11-13,4,0,11,21,0,0,0,1,0.48,0.4697,0.36,0.2537,19,76,95,Evening,Too Dry,Gentle Breeze
7496,2011-11-13,4,0,11,22,0,0,0,1,0.48,0.4697,0.41,0.3881,25,64,89,Evening,Too Dry,Moderate Breeze
7497,2011-11-13,4,0,11,23,0,0,0,1,0.46,0.4545,0.51,0.2985,18,49,67,Evening,Ideal,Moderate Breeze
7498,2011-11-14,4,0,11,0,0,1,1,1,0.46,0.4545,0.59,0.2836,8,22,30,Night,Ideal,Gentle Breeze
7499,2011-11-14,4,0,11,1,0,1,1,1,0.46,0.4545,0.63,0.2985,5,6,11,Night,Ideal,Moderate Breeze
7500,2011-11-14,4,0,11,2,0,1,1,1,0.46,0.4545,0.63,0.3582,7,10,17,Night,Ideal,Moderate Breeze
7501,2011-11-14,4,0,11,3,0,1,1,1,0.44,0.4394,0.67,0.2836,4,3,7,Night,Too Moist,Gentle Breeze
7502,2011-11-14,4,0,11,4,0,1,1,1,0.44,0.4394,0.67,0.2239,0,5,5,Night,Too Moist,Gentle Breeze
7503,2011-11-14,4,0,11,5,0,1,1,2,0.44,0.4394,0.67,0.2537,0,19,19,Night,Too Moist,Gentle Breeze
7504,2011-11-14,4,0,11,6,0,1,1,2,0.44,0.4394,0.72,0.2239,10,104,114,Morning,Too Moist,Gentle Breeze
7505,2011-11-14,4,0,11,7,0,1,1,1,0.44,0.4394,0.72,0.2537,11,311,322,Morning,Too Moist,Gentle Breeze
7506,2011-11-14,4,0,11,8,0,1,1,2,0.46,0.4545,0.67,0.194,27,425,452,Morning,Too Moist,Gentle Breeze
7507,2011-11-14,4,0,11,9,0,1,1,2,0.48,0.4697,0.67,0.3284,29,204,233,Morning,Too Moist,Moderate Breeze
7508,2011-11-14,4,0,11,10,0,1,1,2,0.5,0.4848,0.63,0.2836,26,85,111,Morning,Ideal,Gentle Breeze
7509,2011-11-14,4,0,11,11,0,1,1,2,0.54,0.5152,0.6,0.2836,22,106,128,Morning,Ideal,Gentle Breeze
7510,2011-11-14,4,0,11,12,0,1,1,1,0.56,0.5303,0.56,0.2985,36,166,202,Afternoon,Ideal,Moderate Breeze
7511,2011-11-14,4,0,11,13,0,1,1,1,0.6,0.6212,0.49,0.3881,50,153,203,Afternoon,Ideal,Moderate Breeze
7512,2011-11-14,4,0,11,14,0,1,1,1,0.62,0.6212,0.46,0.4478,47,138,185,Afternoon,Ideal,Fresh Breeze
7513,2011-11-14,4,0,11,15,0,1,1,1,0.64,0.6212,0.44,0.3284,53,142,195,Afternoon,Too Dry,Moderate Breeze
7514,2011-11-14,4,0,11,16,0,1,1,1,0.62,0.6212,0.46,0.4179,51,264,315,Afternoon,Ideal,Moderate Breeze
7515,2011-11-14,4,0,11,17,0,1,1,1,0.62,0.6212,0.46,0.2537,55,464,519,Afternoon,Ideal,Gentle Breeze
7516,2011-11-14,4,0,11,18,0,1,1,1,0.56,0.5303,0.56,0.2836,29,460,489,Evening,Ideal,Gentle Breeze
7517,2011-11-14,4,0,11,19,0,1,1,1,0.6,0.6212,0.53,0.2985,28,274,302,Evening,Ideal,Moderate Breeze
7518,2011-11-14,4,0,11,20,0,1,1,1,0.6,0.6212,0.53,0.3582,30,210,240,Evening,Ideal,Moderate Breeze
7519,2011-11-14,4,0,11,21,0,1,1,1,0.6,0.6212,0.53,0.3582,37,176,213,Evening,Ideal,Moderate Breeze
7520,2011-11-14,4,0,11,22,0,1,1,1,0.58,0.5455,0.56,0.3582,17,96,113,Evening,Ideal,Moderate Breeze
7521,2011-11-14,4,0,11,23,0,1,1,1,0.56,0.5303,0.64,0.2985,13,48,61,Evening,Ideal,Moderate Breeze
7522,2011-11-15,4,0,11,0,0,2,1,1,0.56,0.5303,0.64,0.3582,7,15,22,Night,Ideal,Moderate Breeze
7523,2011-11-15,4,0,11,1,0,2,1,1,0.56,0.5303,0.6,0.2985,5,5,10,Night,Ideal,Moderate Breeze
7524,2011-11-15,4,0,11,2,0,2,1,1,0.56,0.5303,0.64,0.2537,7,8,15,Night,Ideal,Gentle Breeze
7525,2011-11-15,4,0,11,3,0,2,1,2,0.54,0.5152,0.68,0.3284,0,4,4,Night,Too Moist,Moderate Breeze
7526,2011-11-15,4,0,11,4,0,2,1,1,0.56,0.5303,0.64,0.2985,1,6,7,Night,Ideal,Moderate Breeze
7527,2011-11-15,4,0,11,5,0,2,1,1,0.54,0.5152,0.68,0.2836,2,26,28,Night,Too Moist,Gentle Breeze
7528,2011-11-15,4,0,11,6,0,2,1,2,0.56,0.5303,0.64,0.0896,4,104,108,Morning,Ideal,Light Breeze
7529,2011-11-15,4,0,11,7,0,2,1,2,0.54,0.5152,0.68,0.1642,21,298,319,Morning,Too Moist,Light Breeze
7530,2011-11-15,4,0,11,8,0,2,1,2,0.54,0.5152,0.68,0.1045,27,453,480,Morning,Too Moist,Light Breeze
7531,2011-11-15,4,0,11,9,0,2,1,2,0.56,0.5303,0.64,0.0896,26,174,200,Morning,Ideal,Light Breeze
7532,2011-11-15,4,0,11,10,0,2,1,2,0.56,0.5303,0.64,0.2836,23,115,138,Morning,Ideal,Gentle Breeze
7533,2011-11-15,4,0,11,11,0,2,1,2,0.56,0.5303,0.64,0.194,18,116,134,Morning,Ideal,Gentle Breeze
7534,2011-11-15,4,0,11,12,0,2,1,2,0.54,0.5152,0.68,0.0,28,148,176,Afternoon,Too Moist,Calm
7535,2011-11-15,4,0,11,13,0,2,1,3,0.54,0.5152,0.6,0.2239,21,132,153,Afternoon,Ideal,Gentle Breeze
7536,2011-11-15,4,0,11,14,0,2,1,2,0.54,0.5152,0.6,0.2836,27,120,147,Afternoon,Ideal,Gentle Breeze
7537,2011-11-15,4,0,11,15,0,2,1,2,0.54,0.5152,0.6,0.1343,36,155,191,Afternoon,Ideal,Light Breeze
7538,2011-11-15,4,0,11,16,0,2,1,2,0.52,0.5,0.68,0.1343,31,240,271,Afternoon,Too Moist,Light Breeze
7539,2011-11-15,4,0,11,17,0,2,1,2,0.5,0.4848,0.72,0.194,29,422,451,Afternoon,Too Moist,Gentle Breeze
7540,2011-11-15,4,0,11,18,0,2,1,2,0.5,0.4848,0.72,0.2836,27,414,441,Evening,Too Moist,Gentle Breeze
7541,2011-11-15,4,0,11,19,0,2,1,2,0.5,0.4848,0.72,0.3582,27,259,286,Evening,Too Moist,Moderate Breeze
7542,2011-11-15,4,0,11,20,0,2,1,2,0.48,0.4697,0.82,0.1343,26,212,238,Evening,Too Moist,Light Breeze
7543,2011-11-15,4,0,11,21,0,2,1,2,0.5,0.4848,0.77,0.0896,23,145,168,Evening,Too Moist,Light Breeze
7544,2011-11-15,4,0,11,22,0,2,1,2,0.46,0.4545,0.88,0.1045,19,109,128,Evening,Too Moist,Light Breeze
7545,2011-11-15,4,0,11,23,0,2,1,2,0.46,0.4545,0.94,0.1045,14,66,80,Evening,Too Moist,Light Breeze
7546,2011-11-16,4,0,11,0,0,3,1,2,0.46,0.4545,0.94,0.0,5,26,31,Night,Too Moist,Calm
7547,2011-11-16,4,0,11,1,0,3,1,3,0.46,0.4545,0.94,0.0896,0,5,5,Night,Too Moist,Light Breeze
7548,2011-11-16,4,0,11,2,0,3,1,2,0.46,0.4545,0.94,0.1045,4,6,10,Night,Too Moist,Light Breeze
7549,2011-11-16,4,0,11,3,0,3,1,2,0.46,0.4545,0.94,0.1045,2,3,5,Night,Too Moist,Light Breeze
7550,2011-11-16,4,0,11,4,0,3,1,2,0.44,0.4394,1.0,0.2239,1,3,4,Night,Too Moist,Gentle Breeze
7551,2011-11-16,4,0,11,5,0,3,1,3,0.46,0.4545,0.94,0.1045,0,13,13,Night,Too Moist,Light Breeze
7552,2011-11-16,4,0,11,6,0,3,1,2,0.46,0.4545,0.94,0.0896,4,52,56,Morning,Too Moist,Light Breeze
7553,2011-11-16,4,0,11,7,0,3,1,3,0.46,0.4545,0.94,0.0,7,130,137,Morning,Too Moist,Calm
7554,2011-11-16,4,0,11,8,0,3,1,3,0.46,0.4545,0.94,0.0,9,223,232,Morning,Too Moist,Calm
7555,2011-11-16,4,0,11,9,0,3,1,3,0.46,0.4545,0.94,0.0,5,77,82,Morning,Too Moist,Calm
7556,2011-11-16,4,0,11,10,0,3,1,3,0.46,0.4545,0.94,0.0,4,32,36,Morning,Too Moist,Calm
7557,2011-11-16,4,0,11,11,0,3,1,3,0.46,0.4545,0.94,0.0896,7,53,60,Morning,Too Moist,Light Breeze
7558,2011-11-16,4,0,11,12,0,3,1,3,0.46,0.4545,1.0,0.0,5,49,54,Afternoon,Too Moist,Calm
7559,2011-11-16,4,0,11,13,0,3,1,3,0.46,0.4545,0.94,0.1343,6,52,58,Afternoon,Too Moist,Light Breeze
7560,2011-11-16,4,0,11,14,0,3,1,2,0.46,0.4545,1.0,0.1343,12,49,61,Afternoon,Too Moist,Light Breeze
7561,2011-11-16,4,0,11,15,0,3,1,3,0.48,0.4697,0.94,0.1045,16,50,66,Afternoon,Too Moist,Light Breeze
7562,2011-11-16,4,0,11,16,0,3,1,3,0.48,0.4697,0.94,0.1045,13,110,123,Afternoon,Too Moist,Light Breeze
7563,2011-11-16,4,0,11,17,0,3,1,2,0.48,0.4697,0.88,0.194,17,216,233,Afternoon,Too Moist,Gentle Breeze
7564,2011-11-16,4,0,11,18,0,3,1,3,0.46,0.4545,0.88,0.3881,13,176,189,Evening,Too Moist,Moderate Breeze
7565,2011-11-16,4,0,11,19,0,3,1,3,0.46,0.4545,0.88,0.3881,3,108,111,Evening,Too Moist,Moderate Breeze
7566,2011-11-16,4,0,11,20,0,3,1,3,0.44,0.4394,0.88,0.3881,5,94,99,Evening,Too Moist,Moderate Breeze
7567,2011-11-16,4,0,11,21,0,3,1,3,0.44,0.4394,0.88,0.2836,3,72,75,Evening,Too Moist,Gentle Breeze
7568,2011-11-16,4,0,11,22,0,3,1,3,0.42,0.4242,0.88,0.2239,1,45,46,Evening,Too Moist,Gentle Breeze
7569,2011-11-16,4,0,11,23,0,3,1,3,0.42,0.4242,0.88,0.1343,3,28,31,Evening,Too Moist,Light Breeze
7570,2011-11-17,4,0,11,0,0,4,1,2,0.42,0.4242,0.88,0.2537,2,22,24,Night,Too Moist,Gentle Breeze
7571,2011-11-17,4,0,11,1,0,4,1,2,0.42,0.4242,0.82,0.1642,0,5,5,Night,Too Moist,Light Breeze
7572,2011-11-17,4,0,11,2,0,4,1,2,0.42,0.4242,0.82,0.2239,0,5,5,Night,Too Moist,Gentle Breeze
7573,2011-11-17,4,0,11,3,0,4,1,2,0.42,0.4242,0.77,0.3284,0,3,3,Night,Too Moist,Moderate Breeze
7574,2011-11-17,4,0,11,4,0,4,1,2,0.4,0.4091,0.62,0.4179,1,3,4,Night,Ideal,Moderate Breeze
7575,2011-11-17,4,0,11,5,0,4,1,3,0.34,0.303,0.71,0.3284,1,21,22,Night,Too Moist,Moderate Breeze
7576,2011-11-17,4,0,11,6,0,4,1,3,0.36,0.3485,0.57,0.2239,3,72,75,Morning,Ideal,Gentle Breeze
7577,2011-11-17,4,0,11,7,0,4,1,3,0.34,0.3182,0.61,0.2836,4,164,168,Morning,Ideal,Gentle Breeze
7578,2011-11-17,4,0,11,8,0,4,1,3,0.34,0.303,0.61,0.2985,12,343,355,Morning,Ideal,Moderate Breeze
7579,2011-11-17,4,0,11,9,0,4,1,2,0.34,0.303,0.61,0.3284,14,184,198,Morning,Ideal,Moderate Breeze
7580,2011-11-17,4,0,11,10,0,4,1,2,0.34,0.303,0.61,0.3284,7,74,81,Morning,Ideal,Moderate Breeze
7581,2011-11-17,4,0,11,11,0,4,1,3,0.32,0.303,0.66,0.3284,4,93,97,Morning,Too Moist,Moderate Breeze
7582,2011-11-17,4,0,11,12,0,4,1,2,0.34,0.303,0.53,0.2985,6,115,121,Afternoon,Ideal,Moderate Breeze
7583,2011-11-17,4,0,11,13,0,4,1,2,0.34,0.303,0.49,0.4478,15,109,124,Afternoon,Ideal,Fresh Breeze
7584,2011-11-17,4,0,11,14,0,4,1,2,0.34,0.303,0.49,0.3881,5,105,110,Afternoon,Ideal,Moderate Breeze
7585,2011-11-17,4,0,11,15,0,4,1,2,0.34,0.303,0.49,0.4478,10,106,116,Afternoon,Ideal,Fresh Breeze
7586,2011-11-17,4,0,11,16,0,4,1,1,0.32,0.2879,0.39,0.4179,8,187,195,Afternoon,Too Dry,Moderate Breeze
7587,2011-11-17,4,0,11,17,0,4,1,1,0.32,0.2879,0.42,0.3881,20,379,399,Afternoon,Too Dry,Moderate Breeze
7588,2011-11-17,4,0,11,18,0,4,1,1,0.32,0.3182,0.39,0.194,9,298,307,Evening,Too Dry,Gentle Breeze
7589,2011-11-17,4,0,11,19,0,4,1,1,0.3,0.2879,0.45,0.2239,7,210,217,Evening,Ideal,Gentle Breeze
7590,2011-11-17,4,0,11,20,0,4,1,1,0.3,0.2879,0.42,0.2836,7,162,169,Evening,Too Dry,Gentle Breeze
7591,2011-11-17,4,0,11,21,0,4,1,1,0.3,0.2879,0.42,0.2537,3,113,116,Evening,Too Dry,Gentle Breeze
7592,2011-11-17,4,0,11,22,0,4,1,1,0.26,0.2424,0.52,0.2537,1,83,84,Evening,Ideal,Gentle Breeze
7593,2011-11-17,4,0,11,23,0,4,1,1,0.26,0.2576,0.52,0.2239,0,58,58,Evening,Ideal,Gentle Breeze
7594,2011-11-18,4,0,11,0,0,5,1,1,0.26,0.2576,0.48,0.1642,2,28,30,Night,Ideal,Light Breeze
7595,2011-11-18,4,0,11,1,0,5,1,1,0.26,0.2273,0.44,0.3284,0,10,10,Night,Too Dry,Moderate Breeze
7596,2011-11-18,4,0,11,2,0,5,1,1,0.24,0.2273,0.44,0.2239,2,8,10,Night,Too Dry,Gentle Breeze
7597,2011-11-18,4,0,11,3,0,5,1,1,0.24,0.2121,0.41,0.2836,0,2,2,Night,Too Dry,Gentle Breeze
7598,2011-11-18,4,0,11,4,0,5,1,1,0.22,0.2273,0.44,0.1642,0,5,5,Night,Too Dry,Light Breeze
7599,2011-11-18,4,0,11,5,0,5,1,1,0.22,0.2273,0.44,0.1343,0,22,22,Night,Too Dry,Light Breeze
7600,2011-11-18,4,0,11,6,0,5,1,1,0.22,0.2576,0.44,0.0896,1,70,71,Morning,Too Dry,Light Breeze
7601,2011-11-18,4,0,11,7,0,5,1,1,0.22,0.2273,0.44,0.1642,5,211,216,Morning,Too Dry,Light Breeze
7602,2011-11-18,4,0,11,8,0,5,1,1,0.22,0.2273,0.44,0.194,6,369,375,Morning,Too Dry,Gentle Breeze
7603,2011-11-18,4,0,11,9,0,5,1,1,0.26,0.2576,0.41,0.194,6,207,213,Morning,Too Dry,Gentle Breeze
7604,2011-11-18,4,0,11,10,0,5,1,1,0.26,0.2424,0.41,0.2836,10,105,115,Morning,Too Dry,Gentle Breeze
7605,2011-11-18,4,0,11,11,0,5,1,1,0.3,0.303,0.36,0.1343,18,122,140,Morning,Too Dry,Light Breeze
7606,2011-11-18,4,0,11,12,0,5,1,1,0.32,0.3333,0.33,0.0,22,143,165,Afternoon,Too Dry,Calm
7607,2011-11-18,4,0,11,13,0,5,1,1,0.34,0.3182,0.31,0.2239,31,146,177,Afternoon,Too Dry,Gentle Breeze
7608,2011-11-18,4,0,11,14,0,5,1,1,0.34,0.3333,0.31,0.1343,31,123,154,Afternoon,Too Dry,Light Breeze
7609,2011-11-18,4,0,11,15,0,5,1,1,0.34,0.3333,0.29,0.1343,27,151,178,Afternoon,Too Dry,Light Breeze
7610,2011-11-18,4,0,11,16,0,5,1,1,0.34,0.3333,0.29,0.1343,19,190,209,Afternoon,Too Dry,Light Breeze
